Rango de Edad,Sexo,Año,Código,Nombre Provincia,Total,Frecuencia_Fallecimientos,tasa_fallecimiento
65-84 años,Mujeres,2014,45,Toledo,52659,891.0,1.6920184583831823
65-84 años,Mujeres,2014,46,Valencia,216557,4223.0,1.9500639554482195
65-84 años,Mujeres,2014,47,Valladolid,49874,762.0,1.5278501824597988
65-84 años,Mujeres,2014,48,Bizkaia,116951,1874.0,1.602380484134381
65-84 años,Mujeres,2014,49,Zamora,23457,406.0,1.7308266189197254
65-84 años,Mujeres,2014,50,Zaragoza,89347,1643.0,1.8388977805634208
65-84 años,Mujeres,2014,51,Ceuta,4638,105.0,2.263906856403622
65-84 años,Mujeres,2014,52,Melilla,4073,107.0,2.627056223913577
65-84 años,Mujeres,2015,1,Álava,28626,411.0,1.4357577027876756
65-84 años,Mujeres,2015,2,Albacete,33015,684.0,2.0717855520218085
65-84 años,Mujeres,2015,3,Alicante,166368,2894.0,1.7395172148490097
65-84 años,Mujeres,2015,4,Almería,46269,1005.0,2.1720806587564025
65-84 años,Mujeres,2015,5,Ávila,17350,301.0,1.7348703170028816
65-84 años,Mujeres,2015,6,Badajoz,59977,1308.0,2.180835987128399
65-84 años,Mujeres,2015,7,Baleares,77791,1480.0,1.9025337121260812
65-84 años,Mujeres,2015,8,Barcelona,478877,8046.0,1.6801809232851024
65-84 años,Mujeres,2015,9,Burgos,34770,502.0,1.4437733678458442
65-84 años,Mujeres,2015,10,Cáceres,40502,757.0,1.8690435040244928
65-84 años,Mujeres,2015,11,Cádiz,92226,2155.0,2.336651269707024
65-84 años,Mujeres,2015,12,Castellón,48255,870.0,1.8029219769972025
65-84 años,Mujeres,2015,13,Ciudad Real,45802,1004.0,2.192044015545173
65-84 años,Mujeres,2015,14,Córdoba,69526,1426.0,2.05103126887783
65-84 años,Mujeres,2015,15,A Coruña,124843,2324.0,1.8615380918433555
65-84 años,Mujeres,2015,16,Cuenca,20420,332.0,1.6258570029382955
65-84 años,Mujeres,2015,17,Girona,57916,1014.0,1.7508115201326058
65-84 años,Mujeres,2015,18,Granada,75468,1721.0,2.2804367414003286
65-84 años,Mujeres,2015,19,Guadalajara,16336,280.0,1.7140058765915769
65-84 años,Mujeres,2015,20,Gipuzkoa,70481,1065.0,1.5110455300009933
65-84 años,Mujeres,2015,21,Huelva,39563,833.0,2.105502616080681
65-84 años,Mujeres,2015,22,Huesca,20715,339.0,1.6364952932657495
65-84 años,Mujeres,2015,23,Jaén,57473,1158.0,2.014859151253632
65-84 años,Mujeres,2015,24,León,54585,928.0,1.7001007602821288
65-84 años,Mujeres,2015,25,Lleida,36041,690.0,1.9144862795149968
65-84 años,Mujeres,2015,26,La Rioja,27961,464.0,1.6594542398340546
65-84 años,Mujeres,2015,27,Lugo,42528,777.0,1.827031602708804
65-84 años,Mujeres,2015,28,Madrid,520659,7779.0,1.4940680944725817
65-84 años,Mujeres,2015,29,Málaga,128545,2661.0,2.070092185615932
65-84 años,Mujeres,2015,30,Murcia,104318,2155.0,2.0657988074924747
65-84 años,Mujeres,2015,31,Navarra,54251,828.0,1.5262391476654809
65-84 años,Mujeres,2015,32,Ourense,42943,693.0,1.6137670866031717
65-84 años,Mujeres,2015,33,Asturias,117972,2170.0,1.8394195232767097
65-84 años,Mujeres,2015,34,Palencia,17091,296.0,1.731905681352759
65-84 años,Mujeres,2015,35,Las Palmas,72615,1527.0,2.1028713075810783
65-84 años,Mujeres,2015,36,Pontevedra,95069,1531.0,1.610409281679622
65-84 años,Mujeres,2015,37,Salamanca,37798,595.0,1.57415736282343
65-84 años,Mujeres,2015,38,Santa Cruz,76860,1602.0,2.084309133489461
65-84 años,Mujeres,2015,39,Cantabria,54454,920.0,1.6894993939839131
65-84 años,Mujeres,2015,40,Segovia,14705,224.0,1.5232913974838491
65-84 años,Mujeres,2015,41,Sevilla,148743,3263.0,2.193716679104227
65-84 años,Mujeres,2015,42,Soria,9311,148.0,1.5895177746751157
65-84 años,Mujeres,2015,43,Tarragona,63802,1108.0,1.7366226764051282
65-84 años,Mujeres,2015,44,Teruel,13635,249.0,1.8261826182618264
65-84 años,Mujeres,2015,45,Toledo,52664,935.0,1.775406349688592
65-84 años,Mujeres,2015,46,Valencia,219348,4263.0,1.943487061655452
65-84 años,Mujeres,2015,47,Valladolid,50720,852.0,1.6798107255520505
65-84 años,Mujeres,2015,48,Bizkaia,117834,1889.0,1.603102669857596
65-84 años,Mujeres,2015,49,Zamora,23227,353.0,1.519783011150816
65-84 años,Mujeres,2015,50,Zaragoza,89744,1589.0,1.7705919058655732
65-84 años,Mujeres,2015,51,Ceuta,4617,106.0,2.295863114576565
65-84 años,Mujeres,2015,52,Melilla,4045,113.0,2.793572311495674
65-84 años,Mujeres,2016,1,Álava,29040,387.0,1.3326446280991735
65-84 años,Mujeres,2016,2,Albacete,32795,659.0,2.009452660466535
65-84 años,Mujeres,2016,3,Alicante,163833,2791.0,1.7035639950437336
65-84 años,Mujeres,2016,4,Almería,46542,947.0,2.0347213269734863
65-84 años,Mujeres,2016,5,Ávila,17077,241.0,1.411254904257188
65-84 años,Mujeres,2016,6,Badajoz,59531,1224.0,2.056071626547513
65-84 años,Mujeres,2016,7,Baleares,78561,1367.0,1.7400491337941215
65-84 años,Mujeres,2016,8,Barcelona,482124,7710.0,1.599173656569679
65-84 años,Mujeres,2016,9,Burgos,34577,535.0,1.5472713075165572
65-84 años,Mujeres,2016,10,Cáceres,40046,727.0,1.815412275882735
65-84 años,Mujeres,2016,11,Cádiz,92977,2036.0,2.189788872516859
65-84 años,Mujeres,2016,12,Castellón,48442,799.0,1.649395152966434
65-84 años,Mujeres,2016,13,Ciudad Real,45244,843.0,1.8632304836000355
65-84 años,Mujeres,2016,14,Córdoba,68692,1321.0,1.9230769230769231
65-84 años,Mujeres,2016,15,A Coruña,125162,2171.0,1.7345520205813263
65-84 años,Mujeres,2016,16,Cuenca,19991,284.0,1.4206392876794558
65-84 años,Mujeres,2016,17,Girona,58397,881.0,1.5086391424216998
65-84 años,Mujeres,2016,18,Granada,75157,1594.0,2.1208935960722224
65-84 años,Mujeres,2016,19,Guadalajara,16369,274.0,1.6738957786059014
65-84 años,Mujeres,2016,20,Gipuzkoa,71099,1018.0,1.431806354519754
65-84 años,Mujeres,2016,21,Huelva,39731,877.0,2.2073443910296744
65-84 años,Mujeres,2016,22,Huesca,20427,318.0,1.5567631076516375
65-84 años,Mujeres,2016,23,Jaén,56576,1064.0,1.880656108597285
65-84 años,Mujeres,2016,24,León,53995,843.0,1.561255671821465
65-84 años,Mujeres,2016,25,Lleida,35940,545.0,1.5164162493043962
65-84 años,Mujeres,2016,26,La Rioja,27872,446.0,1.6001722158438578
65-84 años,Mujeres,2016,27,Lugo,41780,727.0,1.7400670177118236
65-84 años,Mujeres,2016,28,Madrid,528796,7244.0,1.369904462212271
65-84 años,Mujeres,2016,29,Málaga,129114,2641.0,2.04547918893381
65-84 años,Mujeres,2016,30,Murcia,104223,1912.0,1.8345278873185384
65-84 años,Mujeres,2016,31,Navarra,54637,815.0,1.4916631586653732
65-84 años,Mujeres,2016,32,Ourense,42533,641.0,1.5070651023910846
65-84 años,Mujeres,2016,33,Asturias,117743,2124.0,1.803928895985324
65-84 años,Mujeres,2016,34,Palencia,16860,275.0,1.631079478054567
65-84 años,Mujeres,2016,35,Las Palmas,73726,1471.0,1.995225564929604
65-84 años,Mujeres,2016,36,Pontevedra,95667,1530.0,1.599297563423124
65-84 años,Mujeres,2016,37,Salamanca,37547,540.0,1.4381974591844888
65-84 años,Mujeres,2016,38,Santa Cruz,77617,1471.0,1.8952033703956608
65-84 años,Mujeres,2016,39,Cantabria,54857,917.0,1.6716189365076473
65-84 años,Mujeres,2016,40,Segovia,14416,215.0,1.491398446170921
65-84 años,Mujeres,2016,41,Sevilla,149148,3064.0,2.0543352911202293
65-84 años,Mujeres,2016,42,Soria,9132,177.0,1.9382391590013144
65-84 años,Mujeres,2016,43,Tarragona,64229,1060.0,1.6503448597985335
65-84 años,Mujeres,2016,44,Teruel,13356,222.0,1.6621743036837375
65-84 años,Mujeres,2016,45,Toledo,52377,857.0,1.636214368902381
65-84 años,Mujeres,2016,46,Valencia,221251,4010.0,1.812421186796896
65-84 años,Mujeres,2016,47,Valladolid,51369,787.0,1.532052405147073
65-84 años,Mujeres,2016,48,Bizkaia,118472,1866.0,1.5750557093659263
65-84 años,Mujeres,2016,49,Zamora,22768,393.0,1.7261068165846802
65-84 años,Mujeres,2016,50,Zaragoza,89847,1424.0,1.5849165804089171
65-84 años,Mujeres,2016,51,Ceuta,4609,108.0,2.34324148405294
65-84 años,Mujeres,2016,52,Melilla,4031,113.0,2.8032746216819646
65-84 años,Mujeres,2017,1,Álava,29588,389.0,1.3147221846694606
65-84 años,Mujeres,2017,2,Albacete,32636,604.0,1.850716999632308
65-84 años,Mujeres,2017,3,Alicante,163586,2843.0,1.737923783208832
65-84 años,Mujeres,2017,4,Almería,47107,972.0,2.0633876069373978
65-84 años,Mujeres,2017,5,Ávila,16754,264.0,1.5757431061239109
65-84 años,Mujeres,2017,6,Badajoz,59291,1208.0,2.037408712958121
65-84 años,Mujeres,2017,7,Baleares,79464,1406.0,1.7693546763314203
65-84 años,Mujeres,2017,8,Barcelona,486377,7648.0,1.572442775871392
65-84 años,Mujeres,2017,9,Burgos,34440,522.0,1.5156794425087108
65-84 años,Mujeres,2017,10,Cáceres,39461,731.0,1.8524619244317173
65-84 años,Mujeres,2017,11,Cádiz,94285,1969.0,2.088349154160259
65-84 años,Mujeres,2017,12,Castellón,48943,821.0,1.6774615368898516
65-84 años,Mujeres,2017,13,Ciudad Real,44904,948.0,2.1111704970603955
65-84 años,Mujeres,2017,14,Córdoba,68431,1312.0,1.917259721471263
65-84 años,Mujeres,2017,15,A Coruña,125513,2161.0,1.7217340036490243
65-84 años,Mujeres,2017,16,Cuenca,19640,305.0,1.5529531568228103
65-84 años,Mujeres,2017,17,Girona,59189,991.0,1.674297589079052
65-84 años,Mujeres,2017,18,Granada,75200,1550.0,2.061170212765957
65-84 años,Mujeres,2017,19,Guadalajara,16358,250.0,1.5283041936667074
65-84 años,Mujeres,2017,20,Gipuzkoa,71902,1025.0,1.4255514450223916
65-84 años,Mujeres,2017,21,Huelva,39891,856.0,2.145847434258354
65-84 años,Mujeres,2017,22,Huesca,20284,308.0,1.5184381778741864
65-84 años,Mujeres,2017,23,Jaén,55906,1066.0,1.9067720817085825
65-84 años,Mujeres,2017,24,León,53419,773.0,1.4470506748535166
65-84 años,Mujeres,2017,25,Lleida,35917,593.0,1.6510287607539604
65-84 años,Mujeres,2017,26,La Rioja,28088,438.0,1.5593847906579323
65-84 años,Mujeres,2017,27,Lugo,41093,721.0,1.75455673715718
65-84 años,Mujeres,2017,28,Madrid,537704,7498.0,1.3944475027152483
65-84 años,Mujeres,2017,29,Málaga,130333,2624.0,2.013304381852639
65-84 años,Mujeres,2017,30,Murcia,105372,1976.0,1.8752609801465288
65-84 años,Mujeres,2017,31,Navarra,55097,834.0,1.5136940305279778
65-84 años,Mujeres,2017,32,Ourense,42124,699.0,1.659386572975026
65-84 años,Mujeres,2017,33,Asturias,117857,2037.0,1.7283657313524017
65-84 años,Mujeres,2017,34,Palencia,16707,252.0,1.5083497934997308
65-84 años,Mujeres,2017,35,Las Palmas,75142,1542.0,2.0521146629049003
65-84 años,Mujeres,2017,36,Pontevedra,96237,1480.0,1.5378700499807767
65-84 años,Mujeres,2017,37,Salamanca,37229,586.0,1.5740417416530126
65-84 años,Mujeres,2017,38,Santa Cruz,78550,1442.0,1.835773392743476
65-84 años,Mujeres,2017,39,Cantabria,55395,864.0,1.559707554833469
65-84 años,Mujeres,2017,40,Segovia,14237,210.0,1.4750298517946197
65-84 años,Mujeres,2017,41,Sevilla,150979,3136.0,2.077110061664205
65-84 años,Mujeres,2017,42,Soria,8922,127.0,1.4234476574759023
65-84 años,Mujeres,2017,43,Tarragona,65036,1053.0,1.6191032658835105
65-84 años,Mujeres,2017,44,Teruel,13071,189.0,1.4459490475097545
65-84 años,Mujeres,2017,45,Toledo,52526,898.0,1.7096295168107225
65-84 años,Mujeres,2017,46,Valencia,223530,4068.0,1.8198899476580328
65-84 años,Mujeres,2017,47,Valladolid,51853,763.0,1.4714674175071838
65-84 años,Mujeres,2017,48,Bizkaia,118687,1819.0,1.5326025596737636
65-84 años,Mujeres,2017,49,Zamora,22251,319.0,1.4336434317558762
65-84 años,Mujeres,2017,50,Zaragoza,90353,1552.0,1.7177072150343653
65-84 años,Mujeres,2017,51,Ceuta,4605,115.0,2.49728555917481
65-84 años,Mujeres,2017,52,Melilla,4067,115.0,2.827637078927957
65-84 años,Mujeres,2018,1,Álava,30143,374.0,1.240752413495671
65-84 años,Mujeres,2018,2,Albacete,32740,630.0,1.92425167990226
65-84 años,Mujeres,2018,3,Alicante,167472,2891.0,1.726258717875227
65-84 años,Mujeres,2018,4,Almería,47908,931.0,1.9433080070134423
65-84 años,Mujeres,2018,5,Ávila,16495,256.0,1.551985450136405
65-84 años,Mujeres,2018,6,Badajoz,58974,1171.0,1.9856207820395428
65-84 años,Mujeres,2018,7,Baleares,80806,1312.0,1.6236418087765758
65-84 años,Mujeres,2018,8,Barcelona,491507,7485.0,1.52286742609973
65-84 años,Mujeres,2018,9,Burgos,34398,500.0,1.4535728821443108
65-84 años,Mujeres,2018,10,Cáceres,39037,655.0,1.6778953300714703
65-84 años,Mujeres,2018,11,Cádiz,95761,2054.0,2.144923298628878
65-84 años,Mujeres,2018,12,Castellón,49760,891.0,1.7905948553054662
65-84 años,Mujeres,2018,13,Ciudad Real,44853,856.0,1.9084565134996545
65-84 años,Mujeres,2018,14,Córdoba,68458,1250.0,1.8259370709047884
65-84 años,Mujeres,2018,15,A Coruña,125953,2149.0,1.7061919922510778
65-84 años,Mujeres,2018,16,Cuenca,19436,297.0,1.5280922000411608
65-84 años,Mujeres,2018,17,Girona,59991,981.0,1.635245286793019
65-84 años,Mujeres,2018,18,Granada,75443,1539.0,2.039950691250348
65-84 años,Mujeres,2018,19,Guadalajara,16506,243.0,1.4721919302071973
65-84 años,Mujeres,2018,20,Gipuzkoa,72514,1033.0,1.4245525002068566
65-84 años,Mujeres,2018,21,Huelva,40150,839.0,2.089663760896637
65-84 años,Mujeres,2018,22,Huesca,20216,304.0,1.5037593984962403
65-84 años,Mujeres,2018,23,Jaén,55751,1122.0,2.012519954799017
65-84 años,Mujeres,2018,24,León,52799,854.0,1.617454876039319
65-84 años,Mujeres,2018,25,Lleida,36132,583.0,1.6135281744713827
65-84 años,Mujeres,2018,26,La Rioja,28256,436.0,1.543035107587769
65-84 años,Mujeres,2018,27,Lugo,40540,695.0,1.7143561914158854
65-84 años,Mujeres,2018,28,Madrid,548407,7142.0,1.3023174394199928
65-84 años,Mujeres,2018,29,Málaga,132470,2745.0,2.072167283158451
65-84 años,Mujeres,2018,30,Murcia,106739,1901.0,1.7809797730913723
65-84 años,Mujeres,2018,31,Navarra,55756,797.0,1.4294425712030994
65-84 años,Mujeres,2018,32,Ourense,41600,622.0,1.4951923076923077
65-84 años,Mujeres,2018,33,Asturias,118129,1949.0,1.6498912206147516
65-84 años,Mujeres,2018,34,Palencia,16697,276.0,1.6529915553692278
65-84 años,Mujeres,2018,35,Las Palmas,76927,1529.0,1.987598632469744
65-84 años,Mujeres,2018,36,Pontevedra,96821,1450.0,1.4976089897852738
65-84 años,Mujeres,2018,37,Salamanca,37011,537.0,1.4509199967577209
65-84 años,Mujeres,2018,38,Santa Cruz,79675,1576.0,1.9780357703169125
65-84 años,Mujeres,2018,39,Cantabria,56068,864.0,1.5409859456374404
65-84 años,Mujeres,2018,40,Segovia,14064,221.0,1.5713879408418656
65-84 años,Mujeres,2018,41,Sevilla,152815,2929.0,1.916696659359356
65-84 años,Mujeres,2018,42,Soria,8795,147.0,1.671404206935759
65-84 años,Mujeres,2018,43,Tarragona,66194,1065.0,1.6089071517055926
65-84 años,Mujeres,2018,44,Teruel,12885,189.0,1.466821885913853
65-84 años,Mujeres,2018,45,Toledo,52755,855.0,1.620699459766847
65-84 años,Mujeres,2018,46,Valencia,226792,4122.0,1.8175244276694065
65-84 años,Mujeres,2018,47,Valladolid,52488,816.0,1.5546410608139003
65-84 años,Mujeres,2018,48,Bizkaia,119223,1705.0,1.430093186717328
65-84 años,Mujeres,2018,49,Zamora,21916,324.0,1.4783719656871692
65-84 años,Mujeres,2018,50,Zaragoza,90807,1465.0,1.6133117490942328
65-84 años,Mujeres,2018,51,Ceuta,4637,112.0,2.4153547552296746
65-84 años,Mujeres,2018,52,Melilla,4118,102.0,2.476930548810102
65-84 años,Mujeres,2019,1,Álava,30724,362.0,1.178232001041531
65-84 años,Mujeres,2019,2,Albacete,32829,609.0,1.855067166224984
65-84 años,Mujeres,2019,3,Alicante,170117,2761.0,1.623000640735494
65-84 años,Mujeres,2019,4,Almería,48914,910.0,1.8604080631312097
65-84 años,Mujeres,2019,5,Ávila,16368,219.0,1.3379765395894427
65-84 años,Mujeres,2019,6,Badajoz,58956,1033.0,1.752154148856775
65-84 años,Mujeres,2019,7,Baleares,82284,1322.0,1.6066306936950077
65-84 años,Mujeres,2019,8,Barcelona,496455,7147.0,1.4396068122992014
65-84 años,Mujeres,2019,9,Burgos,34591,454.0,1.3124801248879765
65-84 años,Mujeres,2019,10,Cáceres,38828,637.0,1.6405686617904605
65-84 años,Mujeres,2019,11,Cádiz,97669,1869.0,1.9136061595798053
65-84 años,Mujeres,2019,12,Castellón,50293,814.0,1.6185154991748354
65-84 años,Mujeres,2019,13,Ciudad Real,44754,850.0,1.8992715734906376
65-84 años,Mujeres,2019,14,Córdoba,68809,1216.0,1.7672106846488105
65-84 años,Mujeres,2019,15,A Coruña,126332,1997.0,1.58075546971472
65-84 años,Mujeres,2019,16,Cuenca,19031,262.0,1.3767011717723714
65-84 años,Mujeres,2019,17,Girona,60970,970.0,1.5909463670657702
65-84 años,Mujeres,2019,18,Granada,76165,1423.0,1.868312216897525
65-84 años,Mujeres,2019,19,Guadalajara,16792,245.0,1.459028108623154
65-84 años,Mujeres,2019,20,Gipuzkoa,73228,1030.0,1.4065657945048342
65-84 años,Mujeres,2019,21,Huelva,40263,742.0,1.8428830439857933
65-84 años,Mujeres,2019,22,Huesca,20228,232.0,1.1469250543800673
65-84 años,Mujeres,2019,23,Jaén,55669,983.0,1.7657942481452873
65-84 años,Mujeres,2019,24,León,52433,830.0,1.582972555451719
65-84 años,Mujeres,2019,25,Lleida,36276,560.0,1.5437203660822585
65-84 años,Mujeres,2019,26,La Rioja,28474,397.0,1.394254407529676
65-84 años,Mujeres,2019,27,Lugo,40141,628.0,1.5644851897062853
65-84 años,Mujeres,2019,28,Madrid,558265,7283.0,1.3045775751659157
65-84 años,Mujeres,2019,29,Málaga,135767,2520.0,1.8561211487327556
65-84 años,Mujeres,2019,30,Murcia,108387,1835.0,1.6930074639947594
65-84 años,Mujeres,2019,31,Navarra,56447,766.0,1.35702517405708
65-84 años,Mujeres,2019,32,Ourense,41181,640.0,1.5541147616619315
65-84 años,Mujeres,2019,33,Asturias,119071,1863.0,1.5646127100637437
65-84 años,Mujeres,2019,34,Palencia,16741,237.0,1.4156860402604383
65-84 años,Mujeres,2019,35,Las Palmas,78798,1503.0,1.907408817482677
65-84 años,Mujeres,2019,36,Pontevedra,97668,1357.0,1.3894008272924605
65-84 años,Mujeres,2019,37,Salamanca,36843,533.0,1.4466791520777351
65-84 años,Mujeres,2019,38,Santa Cruz,81398,1439.0,1.767856704095924
65-84 años,Mujeres,2019,39,Cantabria,56962,814.0,1.4290228573434922
65-84 años,Mujeres,2019,40,Segovia,13963,193.0,1.382224450333023
65-84 años,Mujeres,2019,41,Sevilla,154946,2931.0,1.8916267602906816
65-84 años,Mujeres,2019,42,Soria,8733,146.0,1.6718195350967593
65-84 años,Mujeres,2019,43,Tarragona,67517,1032.0,1.5285039323429654
65-84 años,Mujeres,2019,44,Teruel,12719,175.0,1.3758943313153549
65-84 años,Mujeres,2019,45,Toledo,53157,815.0,1.5331941230693982
65-84 años,Mujeres,2019,46,Valencia,229611,3858.0,1.6802330898780982
65-84 años,Mujeres,2019,47,Valladolid,53295,714.0,1.3397129186602872
65-84 años,Mujeres,2019,48,Bizkaia,120059,1628.0,1.3559999666830471
65-84 años,Mujeres,2019,49,Zamora,21556,300.0,1.3917238819818147
65-84 años,Mujeres,2019,50,Zaragoza,91502,1370.0,1.4972350331140305
65-84 años,Mujeres,2019,51,Ceuta,4694,115.0,2.449936088623775
65-84 años,Mujeres,2019,52,Melilla,4190,95.0,2.267303102625298
65-84 años,Mujeres,2020,1,Álava,31334,423.0,1.349971277206868
65-84 años,Mujeres,2020,2,Albacete,33025,813.0,2.461771385314156
65-84 años,Mujeres,2020,3,Alicante,172706,3031.0,1.7550056164811878
65-84 años,Mujeres,2020,4,Almería,50081,914.0,1.8250434296439768
65-84 años,Mujeres,2020,5,Ávila,16223,285.0,1.7567650866054367
65-84 años,Mujeres,2020,6,Badajoz,59060,1209.0,2.04707077548256
65-84 años,Mujeres,2020,7,Baleares,84309,1342.0,1.5917636314035275
65-84 años,Mujeres,2020,8,Barcelona,503258,9358.0,1.8594836048309216
65-84 años,Mujeres,2020,9,Burgos,34860,530.0,1.5203671830177854
65-84 años,Mujeres,2020,10,Cáceres,38613,773.0,2.0019164530080547
65-84 años,Mujeres,2020,11,Cádiz,99745,2094.0,2.099353351045165
65-84 años,Mujeres,2020,12,Castellón,50997,860.0,1.686373708257349
65-84 años,Mujeres,2020,13,Ciudad Real,44781,1209.0,2.699805721176392
65-84 años,Mujeres,2020,14,Córdoba,69396,1310.0,1.8877168712894117
65-84 años,Mujeres,2020,15,A Coruña,126669,2008.0,1.585233956216596
65-84 años,Mujeres,2020,16,Cuenca,18745,335.0,1.7871432381968526
65-84 años,Mujeres,2020,17,Girona,62194,1069.0,1.718815319805769
65-84 años,Mujeres,2020,18,Granada,76931,1701.0,2.2110722595572656
65-84 años,Mujeres,2020,19,Guadalajara,17110,332.0,1.9403857393337232
65-84 años,Mujeres,2020,20,Gipuzkoa,73864,1114.0,1.508177190512293
65-84 años,Mujeres,2020,21,Huelva,40743,824.0,2.022433301426012
65-84 años,Mujeres,2020,22,Huesca,20380,293.0,1.437684003925417
65-84 años,Mujeres,2020,23,Jaén,55851,1141.0,2.042935668116954
65-84 años,Mujeres,2020,24,León,52157,925.0,1.7734915735184158
65-84 años,Mujeres,2020,25,Lleida,36428,623.0,1.7102229054573406
65-84 años,Mujeres,2020,26,La Rioja,28820,507.0,1.7591950034698125
65-84 años,Mujeres,2020,27,Lugo,39711,676.0,1.7022991110775352
65-84 años,Mujeres,2020,28,Madrid,569478,10459.0,1.836594214350686
65-84 años,Mujeres,2020,29,Málaga,139425,2736.0,1.962345346960732
65-84 años,Mujeres,2020,30,Murcia,110005,2001.0,1.8190082268987773
65-84 años,Mujeres,2020,31,Navarra,57287,936.0,1.6338785413793706
65-84 años,Mujeres,2020,32,Ourense,40717,630.0,1.5472652700346292
65-84 años,Mujeres,2020,33,Asturias,120086,2099.0,1.7479139949702711
65-84 años,Mujeres,2020,34,Palencia,16781,294.0,1.7519814075442466
65-84 años,Mujeres,2020,35,Las Palmas,80833,1535.0,1.898976902997538
65-84 años,Mujeres,2020,36,Pontevedra,98643,1370.0,1.3888466490273004
65-84 años,Mujeres,2020,37,Salamanca,36744,723.0,1.967668190725016
65-84 años,Mujeres,2020,38,Santa Cruz,83513,1470.0,1.7602049980242598
65-84 años,Mujeres,2020,39,Cantabria,57983,898.0,1.5487298001138263
65-84 años,Mujeres,2020,40,Segovia,13924,283.0,2.0324619362252228
65-84 años,Mujeres,2020,41,Sevilla,157182,3159.0,2.0097721113104554
65-84 años,Mujeres,2020,42,Soria,8589,154.0,1.7929910350448246
65-84 años,Mujeres,2020,43,Tarragona,69035,1108.0,1.6049829796480046
65-84 años,Mujeres,2020,44,Teruel,12557,209.0,1.6644102890817871
65-84 años,Mujeres,2020,45,Toledo,53751,1166.0,2.1692619672192146
65-84 años,Mujeres,2020,46,Valencia,233255,4347.0,1.8636256457525024
65-84 años,Mujeres,2020,47,Valladolid,54138,933.0,1.7233736007979603
65-84 años,Mujeres,2020,48,Bizkaia,120974,1909.0,1.5780250301717722
65-84 años,Mujeres,2020,49,Zamora,21336,324.0,1.5185601799775028
65-84 años,Mujeres,2020,50,Zaragoza,92382,1835.0,1.986317680933515
65-84 años,Mujeres,2020,51,Ceuta,4752,145.0,3.051346801346801
65-84 años,Mujeres,2020,52,Melilla,4306,118.0,2.740362285183465
65-84 años,Mujeres,2021,1,Álava,31925,390.0,1.2216131558339858
65-84 años,Mujeres,2021,2,Albacete,33053,603.0,1.8243427222944968
65-84 años,Mujeres,2021,3,Alicante,175108,3238.0,1.849144527948466
65-84 años,Mujeres,2021,4,Almería,51143,1026.0,2.0061396476546154
65-84 años,Mujeres,2021,5,Ávila,16311,248.0,1.5204463245662436
65-84 años,Mujeres,2021,6,Badajoz,59163,1177.0,1.9894190625897945
65-84 años,Mujeres,2021,7,Baleares,86059,1416.0,1.6453828187638715
65-84 años,Mujeres,2021,8,Barcelona,505822,7710.0,1.5242516142042062
65-84 años,Mujeres,2021,9,Burgos,35196,435.0,1.2359359018070235
65-84 años,Mujeres,2021,10,Cáceres,38460,643.0,1.671866874674987
65-84 años,Mujeres,2021,11,Cádiz,101945,2179.0,2.1374270439943106
65-84 años,Mujeres,2021,12,Castellón,51930,852.0,1.6406701328711728
65-84 años,Mujeres,2021,13,Ciudad Real,44505,844.0,1.896416133018762
65-84 años,Mujeres,2021,14,Córdoba,69945,1301.0,1.860032882979484
65-84 años,Mujeres,2021,15,A Coruña,126923,2047.0,1.6127888562356705
65-84 años,Mujeres,2021,16,Cuenca,18551,233.0,1.255996981294809
65-84 años,Mujeres,2021,17,Girona,63385,988.0,1.5587284057742368
65-84 años,Mujeres,2021,18,Granada,77577,1549.0,1.99672583368782
65-84 años,Mujeres,2021,19,Guadalajara,17545,262.0,1.4933029353092049
65-84 años,Mujeres,2021,20,Gipuzkoa,74519,1074.0,1.4412431728820836
65-84 años,Mujeres,2021,21,Huelva,41410,835.0,2.016421154310553
65-84 años,Mujeres,2021,22,Huesca,20562,289.0,1.4055053010407548
65-84 años,Mujeres,2021,23,Jaén,55683,1003.0,1.8012678914569975
65-84 años,Mujeres,2021,24,León,51901,774.0,1.4913007456503728
65-84 años,Mujeres,2021,25,Lleida,36714,594.0,1.617911423435202
65-84 años,Mujeres,2021,26,La Rioja,29096,431.0,1.4813032719274126
65-84 años,Mujeres,2021,27,Lugo,39360,636.0,1.6158536585365857
65-84 años,Mujeres,2021,28,Madrid,574867,7753.0,1.348659776957105
65-84 años,Mujeres,2021,29,Málaga,142478,2845.0,1.9967995058886283
65-84 años,Mujeres,2021,30,Murcia,111762,2045.0,1.8297811420697556
65-84 años,Mujeres,2021,31,Navarra,57839,807.0,1.395252338387593
65-84 años,Mujeres,2021,32,Ourense,40304,586.0,1.4539499801508535
65-84 años,Mujeres,2021,33,Asturias,121275,1980.0,1.6326530612244898
65-84 años,Mujeres,2021,34,Palencia,16879,258.0,1.528526571479353
65-84 años,Mujeres,2021,35,Las Palmas,82958,1480.0,1.7840352949685383
65-84 años,Mujeres,2021,36,Pontevedra,99597,1338.0,1.3434139582517546
65-84 años,Mujeres,2021,37,Salamanca,36642,515.0,1.405490966650292
65-84 años,Mujeres,2021,38,Santa Cruz,85303,1480.0,1.734991735343423
65-84 años,Mujeres,2021,39,Cantabria,59106,863.0,1.4600886542821372
65-84 años,Mujeres,2021,40,Segovia,13917,193.0,1.3867931307034562
65-84 años,Mujeres,2021,41,Sevilla,159410,3176.0,1.992346778746628
